Date,Price,Log_Returns
2012-12-27,5870.100098,-0.602938372
2012-12-28,5908.350098,0.649493504
2012-12-31,5905.100098,-0.05502203
2013-01-02,5993.25,1.48174351
2013-01-03,6009.5,0.270771447
2013-01-04,6016.149902,0.11059532
2013-01-07,5988.399902,-0.462325533
2013-01-08,6001.700195,0.221854669
2013-01-09,5971.5,-0.504464285
2013-01-10,5968.649902,-0.047739731
2013-01-11,5951.299805,-0.291110455
2013-01-14,6024.049805,1.21501079
2013-01-15,6056.600098,0.538884447
2013-01-16,6001.850098,-0.908083134
2013-01-17,6039.200195,0.620381388
2013-01-18,6064.399902,0.416400794
2013-01-21,6082.299805,0.294728868
2013-01-22,6048.5,-0.557257439
2013-01-23,6054.299805,0.095842371
2013-01-24,6019.350098,-0.578943483
2013-01-25,6074.649902,0.914506203
2013-01-28,6074.799805,0.00246764
2013-01-29,6049.899902,-0.410730788
2013-01-30,6055.75,0.096650707
2013-01-31,6034.75,-0.347380524
2013-02-01,5998.899902,-0.595832586
2013-02-04,5987.25,-0.19438946
2013-02-05,5956.899902,-0.508201307
2013-02-06,5959.200195,0.038608152
2013-02-07,5938.799805,-0.342921678
2013-02-08,5903.5,-0.596166451
2013-02-11,5897.850098,-0.095750109
2013-02-12,5922.5,0.417076277
2013-02-13,5932.950195,0.176293567
2013-02-14,5896.950195,-0.608629151
2013-02-15,5887.399902,-0.162084374
2013-02-18,5898.200195,0.183279526
2013-02-19,5939.700195,0.70114072
2013-02-20,5943.049805,0.056377681
2013-02-21,5852.25,-1.539623406
2013-02-22,5850.299805,-0.033329409
2013-02-25,5854.75,0.076038899
2013-02-26,5761.350098,-1.608145839
2013-02-27,5796.899902,0.615143586
2013-02-28,5693.049805,-1.807717672
2013-03-01,5719.700195,0.467029227
2013-03-04,5698.5,-0.37134083
2013-03-05,5784.25,1.493572429
2013-03-06,5818.600098,0.592099316
2013-03-07,5863.299805,0.765285194
2013-03-08,5945.700195,1.395575036
2013-03-11,5942.350098,-0.05636076
2013-03-12,5914.100098,-0.476534764
2013-03-13,5851.200195,-1.069254504
2013-03-14,5908.950195,0.982138192
2013-03-15,5872.600098,-0.617070115
2013-03-18,5835.25,-0.638037284
2013-03-19,5745.950195,-1.542181692
2013-03-20,5694.399902,-0.901207418
2013-03-21,5658.75,-0.628019886
2013-03-22,5651.350098,-0.130854782
2013-03-25,5633.850098,-0.310140959
2013-03-26,5641.600098,0.137466817
2013-03-28,5682.549805,0.723231075
2013-04-01,5704.399902,0.383774848
2013-04-02,5748.100098,0.763159265
2013-04-03,5672.899902,-1.316894879
2013-04-04,5574.75,-1.745296033
2013-04-05,5553.25,-0.386413134
2013-04-08,5542.950195,-0.185645671
2013-04-09,5495.100098,-0.867008142
2013-04-10,5558.700195,1.150749929
2013-04-11,5594,0.633029167
2013-04-12,5528.549805,-1.17690551
2013-04-15,5568.399902,0.718220232
2013-04-16,5688.950195,2.141798918
2013-04-17,5688.700195,-0.00439458
2013-04-18,5783.100098,1.645810261
2013-04-22,5834.399902,0.883152797
2013-04-23,5836.899902,0.042840131
2013-04-25,5916.299805,1.351140323
2013-04-26,5871.450195,-0.760956515
2013-04-29,5904.100098,0.554538602
2013-04-30,5930.200195,0.441093082
2013-05-02,5999.350098,1.159317412
2013-05-03,5944,-0.926883889
2013-05-06,5971.049805,0.454045121
2013-05-07,6043.549805,1.206879669
2013-05-08,6069.299805,0.425168967
2013-05-09,6050.149902,-0.316019601
2013-05-10,6094.75,0.734469588
2013-05-13,5980.450195,-1.893189624
2013-05-14,5995.399902,0.249664361
2013-05-15,6146.75,2.493099462
2013-05-16,6169.899902,0.375912765
2013-05-17,6187.299805,0.281615807
2013-05-20,6156.899902,-0.492538431
2013-05-21,6114.100098,-0.697579305
2013-05-22,6094.5,-0.32108701
2013-05-23,5967.049805,-2.113408992
2013-05-24,5983.549805,0.276136947
2013-05-27,6083.149902,1.65086332
2013-05-28,6111.25,0.460869704
2013-05-29,6104.299805,-0.113792603
2013-05-30,6124.049805,0.323020159
2013-05-31,5985.950195,-2.280852127
2013-06-03,5939.299805,-0.782384077
2013-06-04,5919.450195,-0.334767626
2013-06-05,5923.850098,0.074301967
2013-06-06,5921.399902,-0.041370091
2013-06-07,5881,-0.684607545
2013-06-10,5878,-0.051024748
2013-06-11,5788.799805,-1.529158552
2013-06-12,5760.200195,-0.495275224
2013-06-13,5699.100098,-1.066394546
2013-06-14,5808.399902,1.899684409
2013-06-17,5850.049805,0.714504597
2013-06-18,5813.600098,-0.625015771
2013-06-19,5822.25,0.148676785
2013-06-20,5655.899902,-2.898755414
2013-06-21,5667.649902,0.207532168
2013-06-24,5590.25,-1.375054363
2013-06-25,5609.100098,0.336628738
2013-06-26,5588.700195,-0.364355934
2013-06-27,5682.350098,1.661815982
2013-06-28,5842.200195,2.774257491
2013-07-01,5898.850098,0.964996155
2013-07-02,5857.549805,-0.702603913
2013-07-03,5770.899902,-1.490336345
2013-07-04,5836.950195,1.138040297
2013-07-05,5867.899902,0.528836831
2013-07-08,5811.549805,-0.964951882
2013-07-09,5859,0.813165747
2013-07-10,5816.700195,-0.724581636
2013-07-11,5935.100098,2.015076937
2013-07-12,6009,1.237445178
2013-07-15,6030.799805,0.362129418
2013-07-16,5955.25,-1.260645608
2013-07-17,5973.299805,0.302632235
2013-07-18,6038.049805,1.078157398
2013-07-19,6029.200195,-0.146671544
2013-07-22,6031.799805,0.043107693
2013-07-23,6077.799805,0.759731498
2013-07-24,5990.5,-1.446787516
2013-07-25,5907.5,-1.395215102
2013-07-26,5886.200195,-0.361206873
2013-07-29,5831.649902,-0.931069891
2013-07-30,5755.049805,-1.322226615
2013-07-31,5742,-0.22701146
2013-08-01,5727.850098,-0.246732248
2013-08-02,5677.899902,-0.875883035
2013-08-05,5685.399902,0.132003929
2013-08-06,5542.25,-2.550091266
2013-08-07,5519.100098,-0.418573428
2013-08-08,5565.649902,0.839894059
2013-08-12,5612.399902,0.836465634
2013-08-13,5699.299805,1.536490787
2013-08-14,5742.299805,0.751646691
2013-08-16,5507.850098,-4.168542781
2013-08-19,5414.75,-1.704765378
2013-08-20,5401.450195,-0.245923913
2013-08-21,5302.549805,-1.847967211
2013-08-22,5408.450195,1.977478136
2013-08-23,5471.75,1.163591069
2013-08-26,5476.5,0.086771864
2013-08-27,5287.450195,-3.513008578
2013-08-28,5285,-0.046350568
2013-08-29,5409.049805,2.320082127
2013-08-30,5471.799805,1.153415366
2013-09-02,5550.75,1.432545951
2013-09-03,5341.450195,-3.84358655
2013-09-04,5448.100098,1.97697537
2013-09-05,5592.950195,2.623996901
2013-09-06,5680.399902,1.551472462
2013-09-10,5896.75,3.737971608
2013-09-11,5913.149902,0.277731615
2013-09-12,5850.700195,-1.061732225
2013-09-13,5850.600098,-0.001710881
2013-09-16,5840.549805,-0.171929973
2013-09-17,5850.200195,0.165094503
2013-09-18,5899.450195,0.838327726
2013-09-19,6115.549805,3.597551659
2013-09-20,6012.100098,-1.706055453
2013-09-23,5889.75,-2.056056945
2013-09-24,5892.450195,0.045835163
2013-09-25,5873.850098,-0.316159076
2013-09-26,5882.25,0.142902896
2013-09-27,5833.200195,-0.837357344
2013-09-30,5735.299805,-1.692574281
2013-10-01,5780.049805,0.777227384
2013-10-03,5909.700195,2.218280238
2013-10-04,5907.299805,-0.040626058
2013-10-07,5906.149902,-0.019467681
2013-10-08,5928.399902,0.376018126
2013-10-09,6007.450195,1.324605255
2013-10-10,6020.950195,0.224468844
2013-10-11,6096.200195,1.242057167
2013-10-14,6112.700195,0.270294777
2013-10-15,6089.049805,-0.387656201
2013-10-17,6045.850098,-0.711994164
2013-10-18,6189.350098,2.345798647
2013-10-21,6204.950195,0.25173032
2013-10-22,6202.799805,-0.034662056
2013-10-23,6178.350098,-0.394951018
2013-10-24,6164.350098,-0.226854834
2013-10-25,6144.899902,-0.31602594
2013-10-28,6101.100098,-0.71533548
2013-10-29,6220.899902,1.944547632
2013-10-30,6251.700195,0.493888289
2013-10-31,6299.149902,0.756123015
2013-11-01,6307.200195,0.127718079
2013-11-05,6253.149902,-0.860654778
2013-11-06,6215.149902,-0.609547705
2013-11-07,6187.25,-0.449912108
2013-11-08,6140.75,-0.75438385
2013-11-11,6078.799805,-1.013960859
2013-11-12,6018.049805,-1.004402182
2013-11-13,5989.600098,-0.473860589
2013-11-14,6056.149902,1.104962029
2013-11-18,6189,2.169925423
2013-11-19,6203.350098,0.23159617
2013-11-20,6122.899902,-1.30536599
2013-11-21,5999.049805,-2.043473375
2013-11-22,5995.450195,-0.060021001
2013-11-25,6115.350098,1.980113898
2013-11-26,6059.100098,-0.924072946
2013-11-27,6057.100098,-0.033013651
2013-11-28,6091.850098,0.57206745
2013-11-29,6176.100098,1.373519181
2013-12-02,6217.850098,0.673718343
2013-12-03,6201.850098,-0.257655315
2013-12-04,6160.950195,-0.661663225
2013-12-05,6241.100098,1.292544641
2013-12-06,6259.899902,0.30077304
2013-12-09,6363.899902,1.647718668
2013-12-10,6332.850098,-0.48909944
2013-12-11,6307.899902,-0.394758661
2013-12-12,6237.049805,-1.129551774
2013-12-13,6168.399902,-1.10678137
2013-12-16,6154.700195,-0.222341985
2013-12-17,6139.049805,-0.254607407
2013-12-18,6217.149902,1.264161143
2013-12-19,6166.649902,-0.815586181
2013-12-20,6274.25,1.729823109
2013-12-23,6284.5,0.163232842
2013-12-24,6268.399902,-0.256516129
2013-12-26,6278.899902,0.167366726
2013-12-27,6313.799805,0.554289271
2013-12-30,6291.100098,-0.360173135
2013-12-31,6304,0.204840085
2014-01-02,6221.149902,-1.322959113
2014-01-03,6211.149902,-0.160871316
2014-01-06,6191.450195,-0.317670866
2014-01-07,6162.25,-0.4727369
2014-01-08,6174.600098,0.200214831
2014-01-09,6168.350098,-0.101272393
2014-01-10,6171.450195,0.050245509
2014-01-13,6272.75,1.628100492
2014-01-14,6241.850098,-0.493822653
2014-01-15,6320.899902,1.258495919
2014-01-16,6318.899902,-0.031646071
2014-01-17,6261.649902,-0.910141386
2014-01-20,6303.950195,0.673273897
2014-01-21,6313.799805,0.156123102
2014-01-22,6338.950195,0.397548734
2014-01-23,6345.649902,0.1056353
2014-01-24,6266.75,-1.251164445
2014-01-27,6135.850098,-2.110924516
2014-01-28,6126.25,-0.156581655
2014-01-29,6120.25,-0.097987188
2014-01-30,6073.700195,-0.763493865
2014-01-31,6089.5,0.259796983
2014-02-03,6001.799805,-1.450658485
2014-02-04,6000.899902,-0.014994999
2014-02-05,6022.399902,0.357639305
2014-02-06,6036.299805,0.230537435
2014-02-07,6063.200195,0.444653663
2014-02-10,6053.450195,-0.160935602
2014-02-11,6062.700195,0.152688791
2014-02-12,6084,0.350709677
2014-02-13,6001.100098,-1.371957237
2014-02-14,6048.350098,0.784272169
2014-02-18,6127.100098,1.293604703
2014-02-19,6152.75,0.41775656
2014-02-20,6091.450195,-1.001295566
2014-02-21,6155.450195,1.04517193
2014-02-24,6186.100098,0.496695547
2014-02-25,6200.049805,0.225246958
2014-02-26,6238.799805,0.623049986
2014-02-28,6276.950195,0.609639994
2014-03-03,6221.450195,-0.888119488
2014-03-04,6297.950195,1.222118468
2014-03-05,6328.649902,0.486271321
2014-03-06,6401.149902,1.139071863
2014-03-07,6526.649902,1.941613337
2014-03-10,6537.25,0.16228079
2014-03-11,6511.899902,-0.388533042
2014-03-12,6516.899902,0.076753044
2014-03-13,6493.100098,-0.365869811
2014-03-14,6504.200195,0.170806246
2014-03-18,6516.649902,0.191227312
2014-03-19,6524.049805,0.113489357
2014-03-20,6483.100098,-0.629651271
2014-03-21,6493.200195,0.155669944
2014-03-24,6583.5,1.381101328
2014-03-25,6589.75,0.094889271
2014-03-26,6601.399902,0.176632143
2014-03-27,6641.75,0.609375002
2014-03-28,6695.899902,0.811990122
2014-03-31,6704.200195,0.12388406
2014-04-01,6721.049805,0.251013847
2014-04-02,6752.549805,0.467581913
2014-04-03,6736.100098,-0.243904546
2014-04-04,6694.350098,-0.621723529
2014-04-07,6695.049805,0.010451656
2014-04-09,6796.200195,1.499524299
2014-04-10,6796.399902,0.002938467
2014-04-11,6776.299805,-0.296184441
2014-04-15,6733.100098,-0.639552528
2014-04-16,6675.299805,-0.862155834
2014-04-17,6779.399902,1.547447022
2014-04-21,6817.649902,0.562623532
2014-04-22,6815.350098,-0.033738791
2014-04-23,6840.799805,0.372721985
2014-04-25,6782.75,-0.852203087
2014-04-28,6761.25,-0.317484023
2014-04-29,6715.25,-0.682672484
2014-04-30,6696.399902,-0.281100539
2014-05-02,6694.799805,-0.023897749
2014-05-05,6699.350098,0.067944486
2014-05-06,6715.299805,0.237795465
2014-05-07,6652.549805,-0.938826554
2014-05-08,6659.850098,0.109676599
2014-05-09,6858.799805,2.943549441
2014-05-12,7014.25,2.241132324
2014-05-13,7108.75,1.338262556
2014-05-14,7108.75,0
2014-05-15,7123.149902,0.202360997
2014-05-16,7203,1.11475763
2014-05-19,7263.549805,0.837105724
2014-05-20,7275.5,0.164387607
2014-05-21,7252.899902,-0.311116379
2014-05-22,7276.399902,0.323484556
2014-05-23,7367.100098,1.238793393
2014-05-26,7359.049805,-0.109333313
2014-05-27,7318,-0.559375519
2014-05-28,7329.649902,0.159068586
2014-05-29,7235.649902,-1.290756886
2014-05-30,7229.950195,-0.078803607
2014-06-02,7362.5,1.816740145
2014-06-03,7415.850098,0.722006571
2014-06-04,7402.25,-0.183560664
2014-06-05,7474.100098,0.965971571
2014-06-06,7583.399902,1.451791127
2014-06-09,7654.600098,0.934515205
2014-06-10,7656.399902,0.023509956
2014-06-11,7626.850098,-0.386695781
2014-06-12,7649.899902,0.301763427
2014-06-13,7542.100098,-1.419189231
2014-06-16,7533.549805,-0.113431845
2014-06-17,7631.700195,1.294429846
2014-06-18,7558.200195,-0.967755834
2014-06-19,7540.700195,-0.231805064
2014-06-20,7511.450195,-0.388649277
2014-06-23,7493.350098,-0.241257545
2014-06-24,7580.200195,1.152363671
2014-06-25,7569.25,-0.144562305
2014-06-26,7493.200195,-1.009801857
2014-06-27,7508.799805,0.207967138
2014-06-30,7611.350098,1.356492708
2014-07-01,7634.700195,0.306310362
2014-07-02,7725.149902,1.177755668
2014-07-03,7714.799805,-0.134069079
2014-07-04,7751.600098,0.475874963
2014-07-07,7787.149902,0.457564047
2014-07-08,7623.200195,-2.127867207
2014-07-09,7585,-0.502364187
2014-07-10,7567.75,-0.227681542
2014-07-11,7459.600098,-1.439399081
2014-07-14,7454.149902,-0.073089539
2014-07-15,7526.649902,0.967913155
2014-07-16,7624.399902,1.290357534
2014-07-17,7640.450195,0.210290947
2014-07-18,7663.899902,0.306445229
2014-07-21,7684.200195,0.264531827
2014-07-22,7767.850098,1.082713529
2014-07-23,7795.75,0.358528002
2014-07-24,7830.600098,0.446043449
2014-07-25,7790.450195,-0.514049824
2014-07-28,7748.700195,-0.537353709
2014-07-30,7791.399902,0.549543622
2014-07-31,7721.299805,-0.903783044
2014-08-01,7602.600098,-1.549241145
2014-08-04,7683.649902,1.060437507
2014-08-05,7746.549805,0.815287578
2014-08-06,7672.049805,-0.966372844
2014-08-07,7649.25,-0.297622549
2014-08-08,7568.549805,-1.060612609
2014-08-11,7625.950195,0.755545279
2014-08-12,7727.049805,1.317020396
2014-08-13,7739.549805,0.161638667
2014-08-14,7791.700195,0.67155685
2014-08-18,7874.25,1.053885244
2014-08-19,7897.5,0.294831161
2014-08-20,7875.299805,-0.281499927
2014-08-21,7891.100098,0.200430008
2014-08-22,7913.200195,0.279672135
2014-08-25,7906.299805,-0.087239054
2014-08-26,7904.75,-0.019604071
2014-08-27,7936.049805,0.395180115
2014-08-28,7954.350098,0.230331536
2014-09-01,8027.700195,0.917912425
2014-09-02,8083.049805,0.687116703
2014-09-03,8114.600098,0.389566796
2014-09-04,8095.950195,-0.230095959
2014-09-05,8086.850098,-0.112466303
2014-09-08,8173.899902,1.070684148
2014-09-09,8152.950195,-0.25662903
2014-09-10,8094.100098,-0.724443563
2014-09-11,8085.700195,-0.103831975
2014-09-12,8105.5,0.244575008
2014-09-15,8042,-0.786503512
2014-09-16,7932.899902,-1.365915212
2014-09-17,7975.5,0.535568627
2014-09-18,8114.75,1.730905071
2014-09-19,8121.450195,0.082534036
2014-09-22,8146.299805,0.305507875
2014-09-23,8017.549805,-1.59309479
2014-09-24,8002.399902,-0.189138008
2014-09-25,7911.850098,-1.137983655
2014-09-26,7968.850098,0.717855561
2014-09-29,7958.899902,-0.124941647
2014-09-30,7964.799805,0.074102159
2014-10-01,7945.549805,-0.241980973
2014-10-07,7852.399902,-1.179279382
2014-10-08,7842.700195,-0.123601738
2014-10-09,7960.549805,1.491488068
2014-10-10,7859.950195,-1.271779846
2014-10-13,7884.25,0.308682863
2014-10-14,7864,-0.257171573
2014-10-16,7748.200195,-1.483479931
2014-10-17,7779.700195,0.405721861
2014-10-20,7879.399902,1.27339443
2014-10-21,7927.75,0.611751628
2014-10-22,7995.899902,0.855963537
2014-10-27,7991.700195,-0.052537055
2014-10-28,8027.600098,0.44820887
2014-10-29,8090.450195,0.779876164
2014-10-30,8169.200195,0.968663088
2014-10-31,8322.200195,1.855565766
2014-11-03,8324.150391,0.023430905
2014-11-05,8338.299805,0.169835976
2014-11-07,8337,-0.015589581
2014-11-10,8344.25,0.086923947
2014-11-11,8362.650391,0.220273033
2014-11-12,8383.299805,0.24661992
2014-11-13,8357.849609,-0.304043818
2014-11-14,8389.900391,0.382747777
2014-11-17,8430.75,0.485708801
2014-11-18,8425.900391,-0.057539421
2014-11-19,8382.299805,-0.518802528
2014-11-20,8401.900391,0.23356007
2014-11-21,8477.349609,0.893993765
2014-11-24,8530.150391,0.620913725
2014-11-25,8463.099609,-0.789150153
2014-11-26,8475.75,0.149365432
2014-11-27,8494.200195,0.217445571
2014-11-28,8588.25,1.101138934
2014-12-01,8555.900391,-0.377384088
2014-12-02,8524.700195,-0.365329426
2014-12-03,8537.650391,0.15179852
2014-12-04,8564.400391,0.312828235
2014-12-05,8538.299805,-0.305222052
2014-12-08,8438.25,-1.178696074
2014-12-09,8340.700195,-1.162777202
2014-12-10,8355.650391,0.179083438
2014-12-11,8292.900391,-0.753822936
2014-12-12,8224.099609,-0.833095346
2014-12-15,8219.599609,-0.054732211
2014-12-16,8067.600098,-1.866544617
2014-12-17,8029.799805,-0.469645566
2014-12-18,8159.299805,1.599876032
2014-12-19,8225.200195,0.804427917
2014-12-22,8324,1.194027232
2014-12-23,8267,-0.687122226
2014-12-24,8174.100098,-1.130105534
2014-12-26,8200.700195,0.324890937
2014-12-29,8246.299805,0.554505092
2014-12-30,8248.25,0.023646542
2014-12-31,8282.700195,0.416796915
2015-01-02,8395.450195,1.352088991
2015-01-05,8378.400391,-0.203290359
2015-01-06,8127.350098,-3.042208292
2015-01-07,8102.100098,-0.311162979
2015-01-08,8234.599609,1.622144246
2015-01-09,8284.5,0.604155718
2015-01-12,8323,0.463646774
2015-01-13,8299.400391,-0.283949666
2015-01-14,8277.549805,-0.26362628
2015-01-15,8494.150391,2.583072995
2015-01-16,8513.799805,0.231061622
2015-01-19,8550.700195,0.432482032
2015-01-20,8695.599609,1.680393189
2015-01-21,8729.5,0.389098876
2015-01-22,8761.400391,0.364765967
2015-01-23,8835.599609,0.843321685
2015-01-27,8910.5,0.844138566
2015-01-28,8914.299805,0.042635034
2015-01-29,8952.349609,0.425931705
2015-01-30,8808.900391,-1.615340564
2015-02-02,8797.400391,-0.13063507
2015-02-03,8756.549805,-0.465429823
2015-02-04,8723.700195,-0.375848721
2015-02-05,8711.700195,-0.137651005
2015-02-06,8661.049805,-0.583103241
2015-02-09,8526.349609,-1.56746172
2015-02-10,8565.549805,0.458699915
2015-02-11,8627.400391,0.719490862
2015-02-12,8711.549805,0.970647863
2015-02-13,8805.5,1.072681727
2015-02-16,8809.349609,0.043708684
2015-02-18,8869.099609,0.675966843
2015-02-19,8895.299805,0.294974389
2015-02-20,8833.599609,-0.696043708
2015-02-23,8754.950195,-0.894331132
2015-02-24,8762.099609,0.081628066
2015-02-25,8767.25,0.058763056
2015-02-26,8683.849609,-0.955825449
2015-02-27,8844.599609,1.83421254
2015-03-02,8956.75,1.260037884
2015-03-03,8996.25,0.440038587
2015-03-04,8922.650391,-0.821479239
2015-03-05,8937.75,0.169084821
2015-03-09,8756.75,-2.045904811
2015-03-10,8712.049805,-0.511772914
2015-03-11,8699.950195,-0.138980144
2015-03-12,8776,0.870342201
2015-03-13,8647.75,-1.472155147
2015-03-16,8633.150391,-0.168968196
2015-03-17,8723.299805,1.038809477
2015-03-18,8685.900391,-0.429651807
2015-03-19,8634.650391,-0.591784294
2015-03-20,8570.900391,-0.741043313
2015-03-23,8550.900391,-0.233620393
2015-03-24,8542.950195,-0.093018198
2015-03-25,8530.799805,-0.142328342
2015-03-26,8342.150391,-2.236209711
2015-03-27,8341.400391,-0.008990892
2015-03-30,8492.299805,1.792873277
2015-03-31,8491,-0.015306857
2015-04-01,8586.25,1.115530753
2015-04-06,8659.900391,0.854113372
2015-04-07,8660.299805,0.004612118
2015-04-08,8714.400391,0.622753316
2015-04-09,8778.299805,0.730587017
2015-04-10,8780.349609,0.023348091
2015-04-13,8834,0.609168748
2015-04-16,8706.700195,-1.451504653
2015-04-17,8606,-1.163323223
2015-04-20,8448.099609,-1.851811664
2015-04-21,8377.75,-0.836213575
2015-04-22,8429.700195,0.618182534
2015-04-23,8398.299805,-0.37319262
2015-04-24,8305.25,-1.11414362
2015-04-27,8213.799805,-1.107220217
2015-04-28,8285.599609,0.870337836
2015-04-29,8239.75,-0.554901749
2015-04-30,8181.5,-0.709449577
2015-05-04,8331.950195,1.822203798
2015-05-05,8324.799805,-0.085855777
2015-05-06,8097,-2.774536539
2015-05-07,8057.299805,-0.491513414
2015-05-08,8191.5,1.651854271
2015-05-11,8325.25,1.619603417
2015-05-12,8126.950195,-2.410734199
2015-05-13,8235.450195,1.326230721
2015-05-14,8224.200195,-0.136697943
2015-05-15,8262.349609,0.462795219
2015-05-18,8373.650391,1.338091391
2015-05-19,8365.650391,-0.09558345
2015-05-20,8423.25,0.686165669
2015-05-21,8421,-0.026715348
2015-05-22,8458.950195,0.449648948
2015-05-25,8370.25,-1.05413229
2015-05-26,8339.349609,-0.369852379
2015-05-27,8334.599609,-0.056975106
2015-05-28,8319,-0.187342248
2015-05-29,8433.650391,1.368764678
2015-06-01,8433.400391,-0.002964359
2015-06-02,8236.450195,-2.363060893
2015-06-03,8135.100098,-1.23814044
2015-06-04,8130.649902,-0.054718601
2015-06-05,8114.700195,-0.196360338
2015-06-08,8044.149902,-0.873214874
2015-06-09,8022.399902,-0.270749023
2015-06-10,8124.450195,1.264044085
2015-06-11,7965.350098,-1.977716075
2015-06-12,7982.899902,0.220084483
2015-06-15,8013.899902,0.387578005
2015-06-16,8047.299805,0.415908539
2015-06-17,8091.549805,0.548367597
2015-06-18,8174.600098,1.021151473
2015-06-19,8224.950195,0.614044348
2015-06-22,8353.099609,1.546043933
2015-06-23,8381.549805,0.34001576
2015-06-24,8360.849609,-0.247278844
2015-06-25,8398,0.443353241
2015-06-26,8381.099609,-0.201445807
2015-06-29,8318.400391,-0.750914858
2015-06-30,8368.5,0.600468137
2015-07-01,8453.049805,1.005264291
2015-07-02,8444.900391,-0.096454476
2015-07-03,8484.900391,0.472540403
2015-07-06,8522.150391,0.438054311
2015-07-07,8510.799805,-0.133277999
2015-07-08,8363.049805,-1.751275253
2015-07-09,8328.549805,-0.41338218
2015-07-10,8360.549805,0.38348431
2015-07-13,8459.650391,1.178365673
2015-07-14,8454.099609,-0.065636319
2015-07-15,8523.799805,0.82107433
2015-07-16,8608.049805,0.983556138
2015-07-17,8609.849609,0.020906205
2015-07-20,8603.450195,-0.074354301
2015-07-21,8529.450195,-0.86384043
2015-07-22,8633.5,1.212508086
2015-07-23,8589.799805,-0.507455477
2015-07-24,8521.549805,-0.797720384
2015-07-27,8361,-1.902018909
2015-07-28,8337,-0.287459774
2015-07-29,8375.049805,0.455358509
2015-07-30,8421.799805,0.556653442
2015-07-31,8532.849609,1.309981587
2015-08-03,8543.049805,0.119468923
2015-08-04,8516.900391,-0.30655933
2015-08-05,8567.950195,0.597604953
2015-08-06,8588.650391,0.241308938
2015-08-07,8564.599609,-0.280422626
2015-08-10,8525.599609,-0.456402728
2015-08-11,8462.349609,-0.744648944
2015-08-12,8349.450195,-1.343117484
2015-08-13,8355.849609,0.076615379
2015-08-14,8518.549805,1.928427002
2015-08-17,8477.299805,-0.48541358
2015-08-18,8466.549805,-0.126889717
2015-08-19,8495.150391,0.337237573
2015-08-20,8372.75,-1.45130735
2015-08-21,8299.950195,-0.873287068
2015-08-24,7809,-6.097259954
2015-08-25,7880.700195,0.913984251
2015-08-26,7791.850098,-1.133842902
2015-08-27,7948.950195,1.996154087
2015-08-28,8001.950195,0.664541734
2015-08-31,7971.299805,-0.383771972
2015-09-01,7785.850098,-2.353957047
2015-09-02,7717,-0.888230872
2015-09-03,7823,1.364242523
2015-09-04,7655.049805,-2.170257745
2015-09-07,7558.799805,-1.265311366
2015-09-08,7688.25,1.698076775
2015-09-09,7818.600098,1.681233354
2015-09-10,7788.100098,-0.390858265
2015-09-11,7789.299805,0.015403174
2015-09-14,7872.25,1.05929454
2015-09-15,7829.100098,-0.549634403
2015-09-16,7899.149902,0.890757304
2015-09-18,7981.899902,1.042131974
2015-09-21,7977.100098,-0.060151699
2015-09-22,7812,-2.091393612
2015-09-23,7845.950195,0.433648697
2015-09-24,7868.5,0.286994707
2015-09-28,7795.700195,-0.929512237
2015-09-29,7843.299805,0.608731458
2015-09-30,7948.899902,1.337390276
2015-10-01,7950.899902,0.02515755
2015-10-05,8119.299805,2.095880198
2015-10-06,8152.899902,0.41297607
2015-10-07,8177.399902,0.300055953
2015-10-08,8129.350098,-0.589325816
2015-10-09,8189.700195,0.739630943
2015-10-12,8143.600098,-0.564493633
2015-10-13,8131.700195,-0.146232687
2015-10-14,8107.899902,-0.293114484
2015-10-15,8179.5,0.879214108
2015-10-16,8238.150391,0.714482752
2015-10-19,8275.049805,0.446908837
2015-10-20,8261.650391,-0.16205672
2015-10-21,8251.700195,-0.120510934
2015-10-23,8295.450195,0.528793187
2015-10-26,8260.549805,-0.421604763
2015-10-27,8232.900391,-0.335277818
2015-10-28,8171.200195,-0.752256863
2015-10-29,8111.75,-0.730217298
2015-10-30,8065.799805,-0.568075134
2015-11-02,8050.799805,-0.186143538
2015-11-03,8060.700195,0.12289845
2015-11-04,8040.200195,-0.254644282
2015-11-05,7955.450195,-1.059672986
2015-11-06,7954.299805,-0.014461454
2015-11-09,7915.200195,-0.492765222
2015-11-10,7783.350098,-1.679813685
2015-11-13,7762.25,-0.27146087
2015-11-16,7806.600098,0.569730164
2015-11-17,7837.549805,0.395671834
2015-11-18,7731.799805,-1.358459138
2015-11-19,7842.75,1.424786894
2015-11-20,7856.549805,0.175801576
2015-11-23,7849.25,-0.09295681
2015-11-24,7831.600098,-0.225114196
2015-11-26,7883.799805,0.664315249
2015-11-27,7942.700195,0.744329606
2015-11-30,7935.25,-0.093843295
2015-12-01,7954.899902,0.247321926
2015-12-02,7931.350098,-0.296480566
2015-12-03,7864.149902,-0.850882856
2015-12-04,7781.899902,-1.051393274
2015-12-07,7765.399902,-0.212255587
2015-12-08,7701.700195,-0.823684683
2015-12-09,7612.5,-1.164947604
2015-12-10,7683.299805,0.925748391
2015-12-11,7610.450195,-0.952678844
2015-12-14,7650.049805,0.518982972
2015-12-15,7700.899902,0.662503423
2015-12-16,7750.899902,0.647176059
2015-12-17,7844.350098,1.198458682
2015-12-18,7761.950195,-1.055992343
2015-12-21,7834.450195,0.929708399
2015-12-22,7786.100098,-0.619059523
2015-12-23,7865.950195,1.020323714
